name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"23.077302, 76.851043",2023-01-21,27.3,12,19.2,27,12,19.1,12.4,68,0,0,0,,0,0,18.4,18.4,31,1015,5.6,7.6,208.3,17.8,8,10,2023-01-21T07:05:35,2023-01-21T18:02:14,0.98,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-22,26.4,13,19,26.4,13,19,13.3,72.1,0,0,0,,0,0,24.5,14.4,269.3,1014.2,31.2,7.3,208.8,17.8,8,10,2023-01-22T07:05:26,2023-01-22T18:02:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-23,27,14.8,20.4,27.2,14.8,20.4,13,65.1,0,0,0,,0,0,30.6,24.1,127.5,1013.7,27.1,7.7,208.8,17.9,8,10,2023-01-23T07:05:15,2023-01-23T18:03:39,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-24,26.9,16,20.8,27,16,20.8,13.9,66.9,0,0,0,,0,0,29.5,24.1,169.1,1013.1,20.7,8.3,209.8,18,8,10,2023-01-24T07:05:04,2023-01-24T18:04:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-25,25.4,14,18,25.4,14,18,14.8,83.8,1,100,4.17,rain,0,0,29.9,18.4,317.3,1014.4,82,6.5,189.1,16.5,7,10,2023-01-25T07:04:51,2023-01-25T18:05:04,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-26,24.1,14.3,17.6,24.1,14.3,17.6,13.9,80.6,20,100,16.67,rain,0,0,32.4,18.4,3.1,1015.7,61.4,12.3,206.3,17.8,8,10,2023-01-26T07:04:36,2023-01-26T18:05:46,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-27,20,15,16.8,20,15,16.8,15.9,94.2,0,0,0,,0,0,37.1,20.9,18.9,1017.3,59.4,8.9,201,17.4,8,10,2023-01-27T07:04:20,2023-01-27T18:06:28,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-28,24.9,13,18.2,24.9,13,18.2,14.7,81.4,0,0,0,,0,0,28.1,14.8,33.7,1015,14.2,6.7,216.4,18.8,8,10,2023-01-28T07:04:03,2023-01-28T18:07:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-29,28.6,15.1,21.9,28.1,15.1,21.8,12.8,59.5,0,0,0,,0,0,30.6,18.4,97.3,1012.4,13,8,218.2,18.8,8,10,2023-01-29T07:03:44,2023-01-29T18:07:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-30,28.6,14,18.7,27.6,14,18.7,13.6,76.2,0,0,0,,0,0,41,24.5,20.2,1015.5,26.3,9.2,217.5,18.8,8,10,2023-01-30T07:03:24,2023-01-30T18:08:31,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-01-31,25.5,13,17,25.5,13,17,12.2,75.5,0,0,0,,0,0,38.9,25.9,359.1,1017.8,14.1,8.8,219.9,18.9,8,10,2023-01-31T07:03:03,2023-01-31T18:09:12,0.32,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-01,22,11,15.6,22,11,15.6,7.5,63.7,0,0,0,,0,0,37.4,18.4,10.1,1018.1,7,9.5,232.5,20.2,8,10,2023-02-01T07:02:41,2023-02-01T18:09:52,0.35,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-02,25.5,6,15.7,25.5,6,15.6,3.6,51.2,0,0,0,,0,0,21.6,14.8,13.2,1017.9,23.3,9.1,240.4,20.7,9,10,2023-02-02T07:02:17,2023-02-02T18:10:32,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-03,27,8,18.1,26.1,8,18,3.8,44.9,0,0,0,,0,0,12.2,14.8,28.5,1017.4,25.5,10.1,236.2,20.4,8,10,2023-02-03T07:01:52,2023-02-03T18:11:12,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-04,26.3,10.9,18.9,26.3,10.9,18.9,2.7,38.6,0,0,0,,0,0,10.4,16.6,7.7,1015.2,0.7,13.2,236.8,20.5,8,10,2023-02-04T07:01:26,2023-02-04T18:11:51,0.45,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-05,27.3,10.4,19.8,26.4,10.4,19.6,6.3,49.5,0,0,0,,0,0,8.6,9.4,3,1014.2,1.7,9,235.8,20.4,8,10,2023-02-05T07:00:58,2023-02-05T18:12:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-06,29,14.9,21.4,27.4,14.9,21.1,4.8,37.4,0,0,0,,0,0,16.9,14.8,131.6,1013.1,0,11.6,234.5,20.4,8,10,2023-02-06T07:00:29,2023-02-06T18:13:08,0.52,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-07,27.3,13,20.2,26.4,13,20.1,6,42.4,0,0,0,,0,0,24.8,20.5,309.8,1013.2,0.2,11.9,236.9,20.4,8,10,2023-02-07T06:59:59,2023-02-07T18:13:46,0.55,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-08,27.3,10.6,19.4,26.1,10.6,19.3,1.6,34.1,0,0,0,,0,0,16.9,12.6,5.4,1014.9,1,15.5,241.1,20.7,9,10,2023-02-08T06:59:28,2023-02-08T18:14:23,0.59,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-09,29.2,12,20.6,27.5,12,20.2,4.5,43.8,0,0,0,,0,0,8.6,9.4,42.6,1014.3,1.9,15.4,240.8,20.7,9,10,2023-02-09T06:58:56,2023-02-09T18:15:00,0.62,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-10,31,15.2,22.6,29,15.2,22.2,4.1,32.8,0,0,0,,0,0,24.8,16.6,254.4,1014.3,1.2,15,241.6,20.7,9,10,2023-02-10T06:58:22,2023-02-10T18:15:37,0.65,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-11,30.2,14,22,28.3,14,21.6,5,35.3,0,0,0,,0,0,24.1,22.3,286.8,1015,0,14.1,241.9,20.7,9,10,2023-02-11T06:57:48,2023-02-11T18:16:13,0.69,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-12,28.3,13,20.2,26.8,13,20.1,4.3,39.2,0,0,0,,0,0,28.1,22.3,354,1017.8,0,15.4,247.6,21.3,9,10,2023-02-12T06:57:12,2023-02-12T18:16:48,0.72,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-13,26,9,17.3,26,9,17.3,-1.4,32.8,0,0,0,,0,0,28.1,15.5,328.2,1018.3,0,14.8,254.5,22.1,9,10,2023-02-13T06:56:35,2023-02-13T18:17:24,0.75,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-14,26.7,10,19,26.7,10,19,-1.5,27.8,0,0,0,,0,0,23,14.8,339.9,1017.4,0,14.3,250.8,21.7,9,10,2023-02-14T06:55:57,2023-02-14T18:17:58,0.79,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-15,31,12.8,21.6,28.9,12.8,21.2,2.8,32,0,0,0,,0,0,19.8,20.5,320.7,1015.1,0,12,249.8,21.7,9,10,2023-02-15T06:55:18,2023-02-15T18:18:32,0.83,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-16,30.1,15.7,23,28.4,15.7,22.6,4.9,33.8,0,0,0,,0,0,19.1,20.5,324.2,1015.4,4.2,12.3,252.9,21.7,9,10,2023-02-16T06:54:39,2023-02-16T18:19:06,0.86,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-17,31.2,13,22.4,29.1,13,22,6.1,38.5,0,0,0,,0,0,18.7,16.6,344.5,1015.8,1.3,11.7,255.9,22.2,9,10,2023-02-17T06:53:58,2023-02-17T18:19:39,0.9,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-18,31.4,13.8,22.3,29.2,13.8,21.9,6.5,40.3,0,0,0,,0,0,15.5,13,11.2,1015.4,0,15.4,256,22.2,9,10,2023-02-18T06:53:16,2023-02-18T18:20:12,0.93,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-19,31.9,15,23.3,29.6,15,22.8,6.4,38.4,0,0,0,,0,0,8.3,14.8,64.1,1015.4,3.7,13.1,259.5,22.5,9,10,2023-02-19T06:52:33,2023-02-19T18:20:45,0.96,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-20,33,15.5,24.4,31,15.5,23.7,6.5,37,0,0,0,,0,0,13,16.6,182.2,1014.3,6.2,10,262.1,22.6,9,10,2023-02-20T06:51:50,2023-02-20T18:21:17,0,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-21,33,15.7,24.3,30.6,15.7,23.6,2.3,29,0,0,0,,0,0,36.7,16.6,221.8,1014.1,4,9.9,256.8,22.4,9,10,2023-02-21T06:51:05,2023-02-21T18:21:48,0.03,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-22,30,13.9,22.9,28.4,13.9,22.4,5.8,35.4,0,0,0,,0,0,30.2,14.8,266.2,1013.9,14.8,10.1,250.7,21.7,9,10,2023-02-22T06:50:20,2023-02-22T18:22:19,0.06,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-23,31.7,16.9,23.8,29.5,16.9,23.4,7.9,39,0,0,0,,0,0,27,14.8,261,1014.1,31.4,10.4,250.5,21.8,9,10,2023-02-23T06:49:34,2023-02-23T18:22:49,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-24,32,16,24,29.9,16,23.4,6.3,35.9,0,0,0,,0,0,21.6,13,301.7,1015.2,8.2,11.3,265.4,22.9,9,10,2023-02-24T06:48:47,2023-02-24T18:23:20,0.13,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-25,32.5,14,24,30.3,14,23.3,4.2,32,0,0,0,,0,0,16.9,13,97.8,1017.1,9.1,10,270.8,23.4,9,10,2023-02-25T06:47:59,2023-02-25T18:23:49,0.16,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-26,32.3,17,24.9,30.2,17,24.2,2.5,26.6,0,0,0,,0,0,9.7,11.2,25.4,1017.4,2.3,13.2,268.5,23.3,9,10,2023-02-26T06:47:10,2023-02-26T18:24:18,0.2,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-27,32,17,25.1,29.8,17,24.4,3.3,26.1,0,0,0,,0,0,20.5,22.3,46.6,1017.4,8.7,10.2,268.5,23.2,9,10,2023-02-27T06:46:21,2023-02-27T18:24:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-02-28,33,18,25.5,30.7,18,24.8,5.2,28.7,0,0,0,,0,0,33.1,14.8,56.4,1016.8,11.8,10.9,264.7,22.9,9,10,2023-02-28T06:45:31,2023-02-28T18:25:16,0.26,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-01,33.3,19,26.3,31,19,25.6,7,32.3,0,0,0,,0,0,16.2,14.8,108.9,1016.8,48.9,13.9,259.5,22.5,9,10,2023-03-01T06:44:41,2023-03-01T18:25:44,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-02,33,17.8,25.8,32.9,17.8,25.3,7.7,34.3,0,0,0,,0,0,25.9,14.8,15.9,1018.1,12.7,12.3,266,22.9,9,10,2023-03-02T06:43:49,2023-03-02T18:26:11,0.33,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-03,33.5,18,26.5,31.3,18,25.7,6.6,30.7,0,0,0,,0,0,27.7,13,47.6,1019.4,14.2,10.1,269.2,23.1,9,10,2023-03-03T06:42:58,2023-03-03T18:26:39,0.36,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-04,33.3,18.8,26.2,31.2,18.8,25.5,6.8,30.8,0,0,0,,0,0,24.1,20.5,48.4,1018.9,62.4,10,268.1,23.1,9,10,2023-03-04T06:42:05,2023-03-04T18:27:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-05,33,20,24.3,30.8,20,24,10.6,44.5,0,0,0,,0,0,33.1,33.5,355.4,1019.4,50.8,10,256.9,22.2,9,10,2023-03-05T06:41:12,2023-03-05T18:27:32,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-06,31.1,16.6,24,29.4,16.6,23.5,9.4,45.9,6,100,4.17,rain,0,0,20.5,27.7,4.4,1017,43.2,12,266.1,22.9,9,10,2023-03-06T06:40:19,2023-03-06T18:27:58,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-07,27,16.7,22.3,26.7,16.7,22.3,11.2,52.3,1.4,100,8.33,rain,0,0,33.8,24.1,166.6,1017.2,86.7,10.2,181,15.6,9,10,2023-03-07T06:39:25,2023-03-07T18:28:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-08,29.5,16,23.6,28,16,23.2,10.1,48,0.2,100,4.17,rain,0,0,27.7,14.8,55.5,1017,31,10.6,275.9,23.7,9,10,2023-03-08T06:38:30,2023-03-08T18:28:50,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-09,29,16,23.1,27.8,16,22.8,8.5,42.3,0,0,0,,0,0,28.1,18.4,15.3,1017,25.7,8.6,277.9,23.9,9,10,2023-03-09T06:37:35,2023-03-09T18:29:15,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-10,30.3,15,23.4,28.4,15,23,6.9,37.9,0,0,0,,0,0,28.1,18.4,347,1016.2,6.1,11.7,281.2,24.3,9,10,2023-03-10T06:36:40,2023-03-10T18:29:40,0.6,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-11,31,17.5,24.4,29.1,17.5,23.9,7.1,34.7,0,0,0,,0,0,19.1,13,34.7,1016.2,4.2,10.9,283.9,24.5,10,10,2023-03-11T06:35:44,2023-03-11T18:30:04,0.63,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-12,32.3,17,25.6,30.1,17,24.8,5.5,30,0,0,0,,0,0,25.6,13,44,1015.4,16.8,10.2,283.8,24.5,10,10,2023-03-12T06:34:48,2023-03-12T18:30:29,0.67,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-13,33.5,18,26.6,31.3,18,25.8,6.1,29.1,0,0,0,,0,0,26.6,14.8,82.7,1013.9,59.5,10.2,258.4,22.5,9,10,2023-03-13T06:33:52,2023-03-13T18:30:53,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-14,33,18,26.4,31,18,25.7,6.3,30.2,0,0,0,,0,0,19.1,16.6,158.8,1011.5,55.6,10.1,276.4,24.1,9,10,2023-03-14T06:32:55,2023-03-14T18:31:17,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-15,32.4,19.3,25.3,30.6,19.3,24.9,8.6,35.7,1,100,4.17,rain,0,0,46.4,27.7,200.3,1010.7,66.1,8.2,224.8,19.6,8,10,2023-03-15T06:31:58,2023-03-15T18:31:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-16,31.3,21,25.2,29.7,21,24.8,10.5,41.5,0,0,0,,0,0,42.1,28.8,182.1,1011.7,67.8,10.5,199,17.2,9,10,2023-03-16T06:31:01,2023-03-16T18:32:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-17,30.8,18.8,24.8,29.5,18.8,24.4,10.6,43.3,0.8,100,4.17,rain,0,0,24.5,24.1,199.7,1011.7,51.9,12.4,233.7,20.2,9,10,2023-03-17T06:30:03,2023-03-17T18:32:27,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-18,30,18.3,23.3,28.8,18.3,23.1,12.8,54.1,2,100,4.17,rain,0,0,33.8,25.9,133.5,1011,64,10,231.5,19.9,9,10,2023-03-18T06:29:05,2023-03-18T18:32:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-19,28,17,21,27.3,17,21,13.4,65.1,1.4,100,12.5,rain,0,0,43.9,33.1,184.1,1009.6,73.5,9.3,189.2,16.2,9,10,2023-03-19T06:28:07,2023-03-19T18:33:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-20,28,16,21.4,27.3,16,21.3,13.8,65.3,0.8,100,4.17,rain,0,0,27.7,18.4,181.5,1008.7,48.3,8.8,228.6,19.5,10,10,2023-03-20T06:27:09,2023-03-20T18:33:36,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-21,30,17,24,28.5,17,23.7,10.6,46.4,0,0,0,,0,0,30.6,19.8,249.1,1008.7,46.1,13.9,283.6,24.5,10,10,2023-03-21T06:26:11,2023-03-21T18:33:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-22,30.1,19,24.4,28.4,19,24.1,10.7,43.9,0,0,0,,0,0,25.9,18.4,44,1010.1,37.1,11.5,282.7,24.5,10,10,2023-03-22T06:25:13,2023-03-22T18:34:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-23,31,18.9,25.5,29.5,18.9,25,10.4,40.8,0,0,0,,0,0,26.6,20.5,236.7,1010,52.4,10.2,247.3,21.3,10,10,2023-03-23T06:24:15,2023-03-23T18:34:44,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-24,32.8,20,26.6,31.3,20,26.1,10.6,38,0,0,0,,0,0,26.6,20.5,236.8,1009.8,20.6,11.2,293,25.5,10,10,2023-03-24T06:23:16,2023-03-24T18:35:06,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-25,32.3,19,26.3,30.8,19,25.7,10,37.8,0,0,0,,0,0,38.2,19.1,258.4,1011.5,18.4,12.5,297.8,25.7,10,10,2023-03-25T06:22:18,2023-03-25T18:35:28,0.11,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-26,32.3,18,25.7,30.3,18,25.1,5.8,30.2,0,0,0,,0,0,37.4,18.4,282.1,1010.8,4.4,11.7,302.4,26.3,10,10,2023-03-26T06:21:20,2023-03-26T18:35:51,0.15,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-27,33.5,17,25.8,31.2,17,25.1,5.5,29.2,0,0,0,,0,0,33.1,14.8,283,1010.2,10.8,10.4,305.5,26.5,10,10,2023-03-27T06:20:21,2023-03-27T18:36:13,0.18,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-28,33.5,20,26.9,31.3,20,26.1,6.5,28.7,0,0,0,,0,0,16.2,16.6,44.6,1010.7,14.4,9.9,302.5,26,10,10,2023-03-28T06:19:23,2023-03-28T18:36:35,0.21,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-29,36,20.8,28.4,33.3,20.8,27.4,6,26,0,0,0,,0,0,22.3,18.4,146.5,1010.3,20.6,9.9,303,26.1,10,10,2023-03-29T06:18:25,2023-03-29T18:36:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-30,35,19,28,32.8,19,27.1,6.3,26.4,0,0,0,,0,0,39.2,24.1,249.4,1008.4,43.1,11.7,277.8,24,10,10,2023-03-30T06:17:27,2023-03-30T18:37:19,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-03-31,30.3,19.8,25.2,29,19.8,24.9,11.8,44.6,2.5,100,12.5,rain,0,0,41.4,18.7,233.8,1008.8,38.3,12.3,239.4,20.8,10,10,2023-03-31T06:16:29,2023-03-31T18:37:41,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-01,31,17.1,25.3,29.5,17.1,24.8,9.3,39,0,0,0,,0,0,29.5,18.4,290.1,1010,25.6,9.4,305,26.4,10,10,2023-04-01T06:15:31,2023-04-01T18:38:03,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-02,33.3,19,26.9,31,19,26,7.1,31,0,0,0,,0,0,31.3,14.8,290.8,1009.7,23.2,9.4,307.4,26.6,10,10,2023-04-02T06:14:33,2023-04-02T18:38:25,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-03,34,19,27.6,31.6,19,26.7,7.5,30.2,0,0,0,,0,0,40,16.6,246.2,1009.2,19.8,8.6,307.1,26.6,10,10,2023-04-03T06:13:36,2023-04-03T18:38:47,0.41,Clear,Clear conditions throughout the day.,clear-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-04,33.7,20,28.1,31.5,20,27.2,8.1,29.6,0,0,0,,0,0,36,22.3,304.1,1009.9,34.1,11.7,253.8,21.9,10,10,2023-04-04T06:12:39,2023-04-04T18:39:10,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-05,34.1,19,27.9,31.7,19,26.8,5.2,27.3,0,0,0,,0,0,46.4,27.7,290.7,1010.7,29.6,9.4,310.7,26.8,10,10,2023-04-05T06:11:42,2023-04-05T18:39:32,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-06,35,20,28.2,32.6,20,27.2,6.9,28,0,0,0,,0,0,31.3,14.8,322.1,1011.6,42.3,11.7,277.3,23.9,10,10,2023-04-06T06:10:45,2023-04-06T18:39:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-07,35.6,21.3,28.8,33.1,21.3,27.6,5.8,25.8,1,100,4.17,rain,0,0,43.6,33.5,9.9,1013.6,51,10.2,273.8,23.5,9,10,2023-04-07T06:09:49,2023-04-07T18:40:17,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-08,33.8,20.9,27.4,32.1,20.9,26.7,11.1,38.7,1,100,4.17,rain,0,0,46.4,27.7,15.4,1015,61.2,10.1,231,20,10,10,2023-04-08T06:08:53,2023-04-08T18:40:39,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-09,34,19.4,27.7,32.5,19.4,27.1,12.2,40.4,0,0,0,,0,0,55.4,37.1,154.9,1014.8,50.9,10.8,265.1,22.8,10,10,2023-04-09T06:07:58,2023-04-09T18:41:02,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-10,35.1,21,29.2,32.8,21,28.1,9.6,33,0,0,0,,0,0,20.2,14.8,70.2,1013.7,44.9,9.9,285.1,24.7,10,10,2023-04-10T06:07:02,2023-04-10T18:41:24,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-11,37,22.6,31.2,34.1,22.6,29.4,3.1,18.7,0,0,0,,0,0,18.7,14.8,62.9,1012.9,21.2,11.7,304.1,26.2,10,10,2023-04-11T06:06:08,2023-04-11T18:41:47,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-12,37.5,23,31.3,34.9,23,29.6,6,22.7,0,0,0,,0,0,34.6,14.8,351.8,1012.1,28,9.4,313.6,27.1,10,10,2023-04-12T06:05:13,2023-04-12T18:42:10,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-13,38.4,25,32,35.9,25,30.3,6.7,22,0,0,0,,0,0,40,23,273.3,1011.4,43.1,9.4,285.6,24.8,10,10,2023-04-13T06:04:19,2023-04-13T18:42:33,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VABP,42667099999,remote"
