name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Pakkil, kottayam, kerala",2022-12-08,30.3,22,26.6,37.2,22,28.8,23.6,84.6,0,0,0,,0,0,15.5,13,350.2,1008.8,72.2,4.2,90.3,7.8,5,10,2022-12-08T06:28:13,2022-12-08T18:03:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-09,30.7,22,25.2,38.5,22,26.2,22.3,84.7,1,100,4.17,rain,0,0,20.9,13,97.1,1007.4,91.5,4.4,65.8,5.7,6,10,2022-12-09T06:28:44,2022-12-09T18:03:38,0.54,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-10,31,21.8,25.2,37.7,21.8,26.5,22.4,85.4,15,100,8.33,rain,0,0,22.3,9.4,80.7,1007.3,86.6,5.3,226.5,19.5,9,10,2022-12-10T06:29:15,2022-12-10T18:04:00,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-11,29.8,23.4,24.9,36.6,23.4,25.5,24.1,95.7,85,100,25,rain,0,0,24.5,11.3,29.6,1008.3,96.7,3.4,107.6,9.4,4,30,2022-12-11T06:29:47,2022-12-11T18:04:24,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-12,29,23.7,25.3,34.4,23.7,26.4,23.8,91.6,10,100,8.33,rain,0,0,11.9,11.2,123.2,1009,90.9,3.9,172,14.7,8,10,2022-12-12T06:30:18,2022-12-12T18:04:48,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-13,32,23,26.7,38.6,23,28.5,23.3,83.1,1.8,100,16.67,rain,0,0,13,13,178.9,1009.6,51.9,5.3,247.2,21.5,9,10,2022-12-13T06:30:50,2022-12-13T18:05:13,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-14,31,21.8,26.1,36.5,21.8,28,23.8,88,40,100,8.33,rain,0,0,10.1,14.8,228.2,1010.2,67,5.5,237.3,20.5,8,60,2022-12-14T06:31:21,2022-12-14T18:05:39,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-15,33,22.8,26.6,36.7,22.8,28.4,22.9,82.1,1.3,100,4.17,rain,0,0,15.1,9.4,269.6,1009.2,53.3,4.1,253.3,22,9,10,2022-12-15T06:31:52,2022-12-15T18:06:05,0.73,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-16,32,22,26.7,37.2,22,28.4,22.5,79.4,0,0,0,,0,0,14.8,14.8,318.8,1008.9,34.9,5.4,256.2,22.2,9,10,2022-12-16T06:32:24,2022-12-16T18:06:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-17,34,22,27.6,39.7,22,29,21.4,72.4,0,0,0,,0,0,17.3,14.8,70.6,1009.2,36.8,5.2,243.5,21.1,9,10,2022-12-17T06:32:55,2022-12-17T18:06:59,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-18,33,22,27.5,39,22,29.2,21.6,72.6,0,0,0,,0,0,19.1,11.2,69.5,1008.5,40.6,5,248.8,21.7,9,10,2022-12-18T06:33:26,2022-12-18T18:07:27,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-19,33,23,27.4,36.9,23,29.5,22.9,78.2,0,0,0,,0,0,16.9,7.6,75,1007.8,33.9,5,215.3,18.4,8,10,2022-12-19T06:33:56,2022-12-19T18:07:55,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-20,34,23,27.7,39.2,23,30.2,23.7,80.6,0.5,100,8.33,rain,0,0,12.6,7.6,79.3,1007.3,49.9,4.6,203.6,17.6,8,30,2022-12-20T06:34:27,2022-12-20T18:08:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-21,34,24,28.3,39.9,24,30.8,23.3,76.1,0.4,100,12.5,rain,0,0,16.6,18.4,12.7,1007.5,45.9,4.6,237.2,20.5,9,10,2022-12-21T06:34:57,2022-12-21T18:08:54,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-22,33.9,23,27.6,41.1,23,29.7,22.7,76.2,0.3,100,12.5,rain,0,0,17.6,13,165.9,1008.1,52.1,5.1,237.1,20.5,9,10,2022-12-22T06:35:27,2022-12-22T18:09:24,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-23,33,21,27.1,39.2,21,28.6,22.3,77.2,0,0,0,,0,0,17.6,11.2,236.9,1008.5,53.7,5,243,21,9,10,2022-12-23T06:35:57,2022-12-23T18:09:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-24,34,23,27.2,38.1,23,29.3,23.1,80.4,0,0,0,,0,0,15.1,14.8,339.7,1009.2,32.6,6.8,253.3,21.8,9,10,2022-12-24T06:36:26,2022-12-24T18:10:24,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-25,34,23,27.8,39.2,23,30.9,23.8,80.5,0.6,100,4.17,rain,0,0,15.5,9.4,156,1008.6,53.1,5,239.6,20.7,8,30,2022-12-25T06:36:54,2022-12-25T18:10:55,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-26,34,25,28.8,41.8,25,32.3,24.6,79.4,4.5,100,25,rain,0,0,7.6,9.4,26.8,1009.5,63.2,5,240.7,20.9,8,60,2022-12-26T06:37:23,2022-12-26T18:11:26,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-27,34,25,28.5,39.2,25,31.7,24.4,80.1,2.2,100,16.67,rain,0,0,24.8,11.2,190.7,1011.3,56.8,4.9,204.5,17.8,9,30,2022-12-27T06:37:51,2022-12-27T18:11:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-28,33.1,25,28.5,42,25,32.3,24.9,82.3,1,100,12.5,rain,0,0,11.5,11.2,190.5,1012.6,48.2,5.3,218.6,19,9,60,2022-12-28T06:38:18,2022-12-28T18:12:29,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-29,35,24,28.5,40.9,24,31.7,24.7,82,0,0,0,,0,0,16.9,11.2,81.7,1013.8,33.9,4.9,244.7,21,9,10,2022-12-29T06:38:45,2022-12-29T18:13:01,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-30,33,23,27.6,37.7,23,29.2,22.4,75.7,0,0,0,,0,0,15.5,9.4,100.8,1014.9,48.4,5.9,259.6,22.4,9,10,2022-12-30T06:39:11,2022-12-30T18:13:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2022-12-31,34,21,27.4,39.8,21,29,21.7,73.8,0,0,0,,0,0,16.6,9.4,19.7,1014.9,38.2,5.4,258,22.4,9,10,2022-12-31T06:39:37,2022-12-31T18:14:05,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-01,34,21,27.3,40.6,21,29.1,21.8,75.1,0,0,0,,0,0,16.9,16.6,357.8,1013.9,32.8,5.3,257.4,22.2,9,10,2023-01-01T06:40:02,2023-01-01T18:14:37,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-02,33.2,22,26.7,38.5,22,27.9,20.8,72.4,0,0,0,,0,0,18.7,11.2,68.1,1013.5,30.3,5.1,226,19.6,8,10,2023-01-02T06:40:26,2023-01-02T18:15:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-03,32,21,26.3,35.5,21,27.5,21.2,75.7,0,0,0,,0,0,15.8,11.2,131.5,1013.7,24.8,5.9,261.8,22.5,9,10,2023-01-03T06:40:50,2023-01-03T18:15:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-01-04,34,21,26.6,37.3,21,27.6,20.8,72.9,0,0,0,,0,0,16.2,9.4,98.3,1012.4,18.5,5.1,260.6,22.3,9,10,2023-01-04T06:41:13,2023-01-04T18:16:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-05,34,21,26.8,37.8,21,27.7,21,73.9,0,0,0,,0,0,15.1,25.9,82.7,1012.5,15.5,5.1,260.9,22.5,9,10,2023-01-05T06:41:35,2023-01-05T18:16:46,0.44,Clear,Clear conditions throughout the day.,clear-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-06,34,21,27.3,37.1,21,28.4,20.6,69.7,0,0,0,,0,0,16.2,11.2,107.8,1013,22.6,5.3,248.9,21.6,9,10,2023-01-06T06:41:56,2023-01-06T18:17:18,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-07,34,22,27.8,37.5,22,28.8,20.3,66.7,0,0,0,,0,0,14.8,9.3,11.3,1012.7,30.1,5.4,254.5,22.3,9,10,2023-01-07T06:42:17,2023-01-07T18:17:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-08,33,22,27.3,37,22,28.7,21.5,72.7,0,0,0,,0,0,17.3,13,38.6,1012.1,23.3,5,251.8,21.8,9,10,2023-01-08T06:42:37,2023-01-08T18:18:21,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-09,33.9,23,27.5,39.9,23,29.2,22.2,74.8,0.3,100,12.5,rain,0,0,15.5,11.2,129.9,1012.9,31.1,5,256.5,22.3,9,10,2023-01-09T06:42:56,2023-01-09T18:18:53,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-10,35,22,27,38.2,22,27.9,21.1,73.6,0.1,100,4.17,rain,0,0,13.3,14.8,104.4,1012.7,33.9,4.8,263,22.8,9,10,2023-01-10T06:43:14,2023-01-10T18:19:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-11,32.9,20,26.4,37.6,20,27.1,20.2,71.3,0,0,0,,0,0,16.6,13,23.7,1011.8,50.9,4.9,265.1,22.9,9,10,2023-01-11T06:43:31,2023-01-11T18:19:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-12,32.7,20,25.7,39,20,26.6,20.5,75.7,0,0,0,,0,0,15.8,14.8,157.5,1011,56.9,5,238,20.3,8,10,2023-01-12T06:43:48,2023-01-12T18:20:26,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-13,31.5,21,25.4,38.7,21,26.5,20.7,76.8,0,0,0,,0,0,14.8,11.2,0.7,1011.3,42.5,4.9,252.8,21.7,9,10,2023-01-13T06:44:04,2023-01-13T18:20:57,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-14,33,20,25.8,38.5,20,26.9,20.6,75.8,0,0,0,,0,0,15.1,9.4,236.4,1011.2,32.7,5.5,263.8,22.9,9,10,2023-01-14T06:44:18,2023-01-14T18:21:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-01-15,33,20,26.3,38.9,20,27.7,21.6,77.5,0,0,0,,0,0,15.5,13,173.5,1010.5,26.7,4.9,249.8,21.5,9,10,2023-01-15T06:44:32,2023-01-15T18:21:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-16,32.1,22,26.9,38.4,22,28.6,22.3,78.3,0,0,0,,0,0,14.8,14.8,246.8,1010.7,47.7,4.6,242.2,20.9,9,10,2023-01-16T06:44:45,2023-01-16T18:22:26,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-17,32.3,22,26.9,38.8,22,28.6,22.6,79,0,0,0,rain,0,0,15.8,14.8,295.2,1011.3,43.6,4.7,260.4,22.5,9,10,2023-01-17T06:44:56,2023-01-17T18:22:55,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-18,33,21,26.8,38.8,21,28,21.1,73.8,0,0,0,,0,0,14.8,11.2,84.2,1011.8,39.7,5.9,254.5,22.1,9,10,2023-01-18T06:45:07,2023-01-18T18:23:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-19,34,20.5,26.4,36.4,20.5,27.1,19.4,68.3,0,0,0,,0,0,17.6,7.6,75.6,1012.1,27.6,5.9,276.3,23.8,9,10,2023-01-19T06:45:17,2023-01-19T18:23:52,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-20,32.1,20,25.9,38.1,20,26.4,18.4,66.3,0,0,0,,0,0,16.2,13,98.2,1011.8,27.2,5.3,275.5,23.9,9,10,2023-01-20T06:45:26,2023-01-20T18:24:20,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-21,33,20,26.4,37.6,20,26.9,18.3,64.3,0,0,0,,0,0,19.8,11.2,84.7,1011.5,37.2,5,273.5,23.7,9,10,2023-01-21T06:45:34,2023-01-21T18:24:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-22,32.2,21,26.4,37.2,21,27.4,20.1,70,0,0,0,,0,0,15.1,9.2,79.2,1010.4,59.9,4.9,238.5,20.6,8,10,2023-01-22T06:45:41,2023-01-22T18:25:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-23,33,22,27.3,36.1,22,28.8,21.1,70.8,0,0,0,,0,0,16.6,14.8,286,1009.8,59.4,4.9,253.8,22,9,10,2023-01-23T06:45:47,2023-01-23T18:25:40,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-24,32,24,26.6,37.8,24,27.9,23,81.6,16,100,8.33,rain,0,0,18.7,11.4,95.9,1010.5,72,4.3,179.5,15.6,9,10,2023-01-24T06:45:51,2023-01-24T18:26:06,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-25,32,23,27.1,37.9,23,29.5,23.1,80.7,3.2,100,16.67,rain,0,0,14.4,13,288.7,1009.9,52.8,4.6,265,22.9,9,30,2023-01-25T06:45:55,2023-01-25T18:26:31,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-26,33,23,27.6,36.7,23,29.3,22.7,76.8,0.1,100,4.17,rain,0,0,16.2,14.8,196.6,1010,39.1,5,260.1,22.5,9,10,2023-01-26T06:45:58,2023-01-26T18:26:56,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-27,33,24,27.9,38.2,24,29.5,22.8,76.2,0,0,0,,0,0,16.6,13,204.2,1009.9,39.2,4.9,263.6,22.9,9,10,2023-01-27T06:46:00,2023-01-27T18:27:20,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-28,35,23,27.7,37.6,23,29.2,22.2,75,0,0,0,,0,0,14.4,11.2,157.8,1009.5,20.9,4.8,274.5,23.6,9,10,2023-01-28T06:46:01,2023-01-28T18:27:43,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-29,34,22,27.1,37.6,22,28.7,22.1,76.2,0,0,0,,0,0,14.4,14.8,179.7,1008.7,48.5,4.9,254.6,21.8,9,10,2023-01-29T06:46:00,2023-01-29T18:28:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-30,34,22,28.1,39.2,22,31,23.1,76.2,0.1,100,4.17,rain,0,0,13.3,11.2,308.2,1009.6,37.9,4.7,265.4,23,9,10,2023-01-30T06:45:59,2023-01-30T18:28:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-01-31,34,24,28.6,39.1,24,31.9,23.6,76,3.5,100,25,rain,0,0,15.5,16.6,310.9,1009.3,38.5,5.7,212.5,18.5,8,10,2023-01-31T06:45:57,2023-01-31T18:28:50,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-02-01,34,23,28.5,38.2,23,30.8,22.7,74,0.1,100,4.17,rain,0,0,18,18.4,29,1008.6,40,6.2,241.3,20.8,9,10,2023-02-01T06:45:53,2023-02-01T18:29:10,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-02,32,22.3,27.9,36.9,22.3,29.7,21.9,71.9,0.4,100,12.5,rain,0,0,12.6,24.1,72.2,1008.8,71.8,6.5,203.6,17.6,8,10,2023-02-02T06:45:49,2023-02-02T18:29:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-03,33,25,27.9,36.6,25,29.7,22.6,74.3,1.2,100,12.5,rain,0,0,18.4,11.2,163.7,1009.5,82.7,5.1,165.6,14.3,8,10,2023-02-03T06:45:44,2023-02-03T18:29:50,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-04,35,22,28.3,41.8,22,31.8,24.3,80.3,3,100,4.17,rain,0,0,18.7,14.8,109,1009.3,55.2,5.9,189.8,16.4,9,30,2023-02-04T06:45:37,2023-02-04T18:30:09,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-05,35,25,28.5,39.1,25,31.6,24.1,79.3,0,0,0,,0,0,14,14.8,242.9,1009,35.1,4.9,261.5,22.4,9,10,2023-02-05T06:45:30,2023-02-05T18:30:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-06,33,23,27.6,41.6,23,29.3,22,73.7,0,0,0,,0,0,16.6,13,186.6,1009.8,51.8,5.3,265.1,23,10,10,2023-02-06T06:45:22,2023-02-06T18:30:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-07,33.1,21,26.4,35.9,21,27.4,21.2,75.9,0,0,0,,0,0,16.6,13,167.5,1010.1,43.9,5.2,280.6,24,10,10,2023-02-07T06:45:12,2023-02-07T18:31:02,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-08,35,22,27.6,43.3,22,30,22.4,75.8,0,0,0,,0,0,14.4,13,221.6,1009.6,46.2,5.1,284.3,24.5,10,10,2023-02-08T06:45:02,2023-02-08T18:31:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-09,35,24,28.2,40.5,24,30.9,23.5,77.6,0.1,100,4.17,rain,0,0,16.2,14.8,237.5,1010.9,43.4,5.5,283.3,24.6,10,10,2023-02-09T06:44:51,2023-02-09T18:31:34,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-02-10,35,24,28.3,39.9,24,30.2,22.8,75.5,0.1,100,4.17,rain,0,0,15.8,11.2,187.6,1011.6,57.1,4.6,265,22.9,9,10,2023-02-10T06:44:39,2023-02-10T18:31:49,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-11,33,22.5,27.3,37.6,22.5,29.3,22.9,78.9,0,0,0,,0,0,16.2,9.4,171.5,1011.9,41.3,4.7,256.8,22.3,10,10,2023-02-11T06:44:26,2023-02-11T18:32:04,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-12,33,23,27.3,38.2,23,29,22.5,77,0,0,0,,0,0,16.9,11.2,198.1,1012,30.2,4.8,289.4,25,10,10,2023-02-12T06:44:12,2023-02-12T18:32:18,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-13,35,21.6,27.3,38.6,21.6,28.7,21.5,74,0,0,0,,0,0,18.4,18.4,210.1,1011.5,24.1,5.7,297.7,25.9,10,10,2023-02-13T06:43:57,2023-02-13T18:32:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-02-14,34,23,27.6,39,23,29.7,22.7,76.7,0,0,0,,0,0,18,18.4,293.2,1011.8,20.1,4.9,295.8,25.4,10,10,2023-02-14T06:43:41,2023-02-14T18:32:43,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-15,34,22,27.6,39.1,22,29.3,21.6,72.7,0,0,0,,0,0,14,13,226.9,1010.3,11.9,4.6,297.8,25.8,10,10,2023-02-15T06:43:25,2023-02-15T18:32:55,0.83,Clear,Clear conditions throughout the day.,clear-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-16,34,23,27.9,39.3,23,30,22.8,76,0,0,0,,0,0,19.4,13,169.9,1010,46.5,4.8,298.8,25.9,10,10,2023-02-16T06:43:07,2023-02-16T18:33:06,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-17,33,23,27.5,36.7,23,29.5,22.3,75.3,0,0,0,,0,0,18.7,13,205.5,1010.9,55.7,4.6,297.3,25.6,10,10,2023-02-17T06:42:49,2023-02-17T18:33:17,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-18,33,24,27.8,39.7,24,29.6,22.5,74.8,0,0,0,,0,0,18.4,14.8,225.2,1011.6,24.8,5.1,296.9,25.6,10,10,2023-02-18T06:42:30,2023-02-18T18:33:27,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
